SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, EQ, 09-Jul-2020,32.25,32.3,32.75,31.65, 32.05,32.0,32.28,38573,12.45,483, 24146, 62.60
21STCENMGM, EQ, 09-Jul-2020,11.3,11.1,11.3,11.1, 11.10,11.1,11.13,764,0.09,28, 764, 100.00
3IINFOTECH, EQ, 09-Jul-2020,2.7,2.8,2.8,2.7, 2.75,2.75,2.78,4490936,125.03,1717, 3181908, 70.85
3MINDIA, EQ, 09-Jul-2020,19256.05,19351.7,19600.0,19046.05, 19510.00,19498.95,19367.44,4443,860.5,1512, 3010, 67.75
5PAISA, EQ, 09-Jul-2020,243.05,248.35,260.75,244.0, 255.00,256.0,252.37,128413,324.07,1732, 95406, 74.30
A2ZINFRA, EQ, 09-Jul-2020,4.85,4.95,5.05,4.8, 5.05,5.05,5.02,552255,27.74,392, 303408, 54.94
AARTIDRUGS, EQ, 09-Jul-2020,1357.55,1377.0,1390.0,1357.95, 1387.25,1382.6,1378.97,81843,1128.59,7040, 51462, 62.88
AARTIIND, EQ, 09-Jul-2020,941.05,945.0,955.0,945.0, 950.00,950.75,949.15,196507,1865.16,8223, 102926, 52.38
AARVI, EQ, 09-Jul-2020,36.55,34.75,36.0,34.75, 34.90,35.0,34.86,5669,1.98,44, 5333, 94.07
AAVAS, EQ, 09-Jul-2020,1344.6,1345.0,1363.55,1331.0, 1342.00,1337.2,1349.5,12692,171.28,1322, 8116, 63.95
ABAN, EQ, 09-Jul-2020,28.0,28.0,28.75,27.0, 27.65,27.5,27.79,121729,33.82,974, 73150, 60.09
ABB, EQ, 09-Jul-2020,944.65,947.0,955.0,926.05, 928.50,928.5,935.78,124766,1167.53,6337, 51274, 41.10
ABBOTINDIA, EQ, 09-Jul-2020,15634.5,15690.0,15732.65,15531.15, 15550.00,15548.7,15619.03,10453,1632.66,3612, 5913, 56.57
ABCAPITAL, EQ, 09-Jul-2020,64.45,64.6,65.25,63.75, 64.15,64.15,64.42,1436272,925.24,7360, 447700, 31.17
ABFRL, EQ, 09-Jul-2020,121.75,122.75,124.95,122.25, 123.95,123.8,123.7,1709099,2114.19,15569, 681083, 39.85
ABSLBANETF, EQ, 09-Jul-2020,219.59,225.99,226.0,218.37, 221.01,222.0,222.74,70,0.16,16, 57, 81.43
ABSLNN50ET, EQ, 09-Jul-2020,263.0,275.99,275.99,275.99, 275.99,275.99,275.99,5,0.01,1, 5, 100.00
ACC, EQ, 09-Jul-2020,1312.9,1319.0,1333.75,1306.3, 1325.90,1322.9,1322.35,1366297,18067.25,50961, 357664, 26.18
ACCELYA, EQ, 09-Jul-2020,931.4,928.95,948.2,928.95, 943.90,943.4,941.72,31735,298.85,922, 18632, 58.71
ACE, EQ, 09-Jul-2020,62.8,62.95,65.4,62.55, 63.55,63.5,63.85,607573,387.95,5480, 128505, 21.15
ADANIENT, EQ, 09-Jul-2020,163.0,163.0,165.1,161.45, 162.60,162.75,162.95,1711099,2788.15,11657, 338532, 19.78
ADANIGAS, EQ, 09-Jul-2020,154.35,155.0,157.65,154.15, 154.45,154.55,155.7,847550,1319.63,9151, 323499, 38.17
ADANIGREEN, EQ, 09-Jul-2020,393.1,385.0,393.0,373.45, 373.45,373.6,377.34,2630050,9924.3,57117, 1099030, 41.79
ADANIPORTS, EQ, 09-Jul-2020,340.6,341.0,346.5,340.0, 344.55,343.15,342.95,3635224,12466.92,36509, 1033502, 28.43
ADANIPOWER, EQ, 09-Jul-2020,35.7,35.95,35.95,35.5, 35.60,35.55,35.65,2214256,789.37,5774, 976909, 44.12
ADANITRANS, EQ, 09-Jul-2020,249.75,251.2,251.2,240.0, 245.00,244.8,244.91,431819,1057.58,4689, 307888, 71.30
ADFFOODS, EQ, 09-Jul-2020,302.85,303.0,305.85,290.05, 301.50,299.5,297.81,33099,98.57,818, 20178, 60.96
ADORWELD, EQ, 09-Jul-2020,265.55,266.5,275.15,263.65, 265.25,265.9,267.66,18019,48.23,981, 10503, 58.29
ADROITINFO, EQ, 09-Jul-2020,8.0,8.4,8.4,8.1, 8.35,8.35,8.25,10507,0.87,74, 3880, 36.93
ADSL, EQ, 09-Jul-2020,16.55,16.55,16.7,16.3, 16.45,16.55,16.45,13925,2.29,90, 10231, 73.47
ADVANIHOTR, EQ, 09-Jul-2020,46.05,46.1,47.05,45.05, 46.10,46.0,46.09,2605,1.2,90, 1901, 72.98
ADVENZYMES, EQ, 09-Jul-2020,169.75,171.05,172.55,166.75, 166.75,167.15,169.03,83796,141.64,2363, 59589, 71.11
AEGISCHEM, EQ, 09-Jul-2020,178.9,179.65,187.9,179.0, 180.10,180.1,181.18,482070,873.39,10571, 226674, 47.02
AFFLE, EQ, 09-Jul-2020,1764.5,1848.0,1852.7,1801.1, 1852.70,1852.7,1846.61,69929,1291.32,3682, 36987, 52.89
AGARIND, EQ, 09-Jul-2020,87.75,87.8,89.95,86.2, 88.00,88.2,88.58,26552,23.52,524, 15887, 59.83
AGCNET, EQ, 09-Jul-2020,290.7,293.05,304.4,285.0, 300.10,300.15,291.93,7303,21.32,275, 5712, 78.21
