SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
21STCENMGM, EQ, 28-Jun-2023,23.3,23.75,23.75,23.75, 23.75,23.75,23.75,2921,0.69,13, 2921, 100.00
360ONE, EQ, 28-Jun-2023,456.7,461.4,461.4,436.5, 453.00,445.85,450.0,390763,1758.42,8024, 291835, 74.68
3IINFOLTD, EQ, 28-Jun-2023,34.4,34.35,35.1,33.65, 33.85,33.8,34.25,504275,172.72,2960, 316193, 62.70
3MINDIA, EQ, 28-Jun-2023,27680.85,27778.65,27800.0,27100.05, 27400.00,27231.7,27366.77,1373,375.75,1046, 665, 48.43
5PAISA, EQ, 28-Jun-2023,358.5,362.0,362.95,355.1, 359.25,358.65,358.9,25667,92.12,2150, 15029, 58.55
63MOONS, EQ, 28-Jun-2023,214.95,214.0,222.4,213.1, 216.00,216.85,217.53,598805,1302.56,14358, 134519, 22.46
AAATECH, EQ, 28-Jun-2023,55.35,57.45,57.45,52.65, 55.00,53.75,54.41,20925,11.39,361, 12267, 58.62
AAREYDRUGS, EQ, 28-Jun-2023,32.6,32.6,33.45,32.35, 33.45,33.2,32.85,37654,12.37,624, 10047, 26.68
AARON, EQ, 28-Jun-2023,220.65,221.65,222.4,219.05, 222.00,221.1,220.85,5370,11.86,347, 2360, 43.95
AARTIDRUGS, EQ, 28-Jun-2023,445.6,447.9,465.5,447.8, 460.50,460.35,461.12,889711,4102.62,21417, 148067, 16.64
AARTIIND, EQ, 28-Jun-2023,507.45,510.7,511.7,504.7, 506.90,505.75,507.24,1309200,6640.74,21313, 763986, 58.36
AARTIPHARM, EQ, 28-Jun-2023,383.1,385.05,389.85,375.05, 376.40,376.35,380.12,217241,825.78,8658, 159470, 73.41
AARTISURF, EQ, 28-Jun-2023,629.9,630.0,658.9,615.0, 630.00,628.05,638.05,20003,127.63,2198, 8142, 40.70
AARVEEDEN, EQ, 28-Jun-2023,20.1,20.2,20.25,19.95, 20.15,20.0,20.07,11758,2.36,104, 10040, 85.39
AARVI, EQ, 28-Jun-2023,139.7,141.6,141.6,138.65, 140.20,139.7,139.96,13839,19.37,297, 7801, 56.37
AAVAS, EQ, 28-Jun-2023,1508.75,1515.0,1577.8,1514.0, 1539.50,1532.9,1550.53,983437,15248.45,45843, 428974, 43.62
ABAN, EQ, 28-Jun-2023,39.8,39.8,40.5,39.6, 39.90,39.65,39.91,49486,19.75,654, 26875, 54.31
ABB, EQ, 28-Jun-2023,4294.5,4324.75,4444.0,4301.0, 4407.70,4411.1,4370.4,339541,14839.29,30180, 204747, 60.30
ABBOTINDIA, EQ, 28-Jun-2023,22707.8,22710.0,23498.0,22710.0, 23277.55,23202.3,23074.23,17998,4152.9,5498, 9679, 53.78
ABCAPITAL, EQ, 28-Jun-2023,192.3,193.2,194.7,188.9, 192.90,193.5,191.93,14349798,27541.4,66566, 5291256, 36.87
ABFRL, EQ, 28-Jun-2023,210.9,213.4,214.8,211.85, 213.30,213.45,213.36,3625148,7734.75,28588, 1742568, 48.07
ABSLAMC, EQ, 28-Jun-2023,368.4,369.0,373.0,366.8, 369.10,369.3,370.69,42542,157.7,2356, 25821, 60.70
ABSLBANETF, EQ, 28-Jun-2023,44.36,44.95,45.2,44.1, 44.97,44.53,44.43,437180,194.22,482, 431858, 98.78
ABSLLIQUID, EQ, 28-Jun-2023,999.99,999.99,1000.01,999.99, 1000.01,1000.01,999.99,2743,27.43,5, 2552, 93.04
ABSLNN50ET, EQ, 28-Jun-2023,45.42,45.42,45.42,44.45, 45.30,44.88,44.75,6161,2.76,116, 5051, 81.98
ACC, EQ, 28-Jun-2023,1788.6,1788.0,1826.9,1788.0, 1815.10,1812.35,1813.31,552136,10011.92,32976, 194808, 35.28
ACCELYA, EQ, 28-Jun-2023,1351.7,1365.7,1365.7,1330.1, 1336.95,1333.85,1341.28,12782,171.44,2158, 7898, 61.79
ACCURACY, EQ, 28-Jun-2023,11.15,11.5,11.8,10.85, 11.25,11.1,11.35,1355007,153.82,2089, 701634, 51.78
ACE, EQ, 28-Jun-2023,497.9,500.0,516.3,491.0, 493.10,494.55,506.03,1093499,5533.45,30793, 356083, 32.56
ACI, EQ, 28-Jun-2023,540.1,544.7,544.7,529.8, 538.55,540.45,537.37,291476,1566.3,19947, 159499, 54.72
ACL, EQ, 28-Jun-2023,88.7,90.5,91.15,85.05, 86.45,86.8,88.72,90208,80.03,1814, 53607, 59.43
ADANIENT, EQ, 28-Jun-2023,2284.45,2300.0,2418.6,2293.85, 2413.00,2402.0,2330.9,28353193,660883.52,319100, 20041866, 70.69
ADANIGREEN, EQ, 28-Jun-2023,959.55,959.85,963.45,897.7, 960.00,956.65,923.04,55121312,508790.33,127322, 47310588, 85.83
ADANIPORTS, EQ, 28-Jun-2023,720.25,722.95,759.0,721.8, 755.10,756.5,745.05,17910387,133440.74,200698, 9429869, 52.65
ADANIPOWER, EQ, 28-Jun-2023,253.1,254.0,258.85,253.0, 254.80,254.65,255.35,4523418,11550.38,45375, 1485206, 32.83
