SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, EQ, 25-Apr-2024,160.6,161.0,163.45,156.4, 157.00,156.95,159.31,106885,170.28,4670, 59936, 56.08
360ONE, EQ, 25-Apr-2024,801.4,802.0,845.0,793.85, 835.30,838.75,827.84,2685823,22234.27,109218, 1088522, 40.53
3IINFOLTD, EQ, 25-Apr-2024,40.1,40.2,40.55,39.85, 40.15,40.1,40.15,635467,255.16,3243, 386548, 60.83
3MINDIA, EQ, 25-Apr-2024,30283.4,30202.05,30300.05,29865.0, 30000.00,29975.6,30009.93,4976,1493.29,1171, 3807, 76.51
3PLAND, EQ, 25-Apr-2024,30.45,30.45,30.45,29.25, 30.30,30.05,30.0,14232,4.27,126, 13264, 93.20
5PAISA, EQ, 25-Apr-2024,575.3,514.0,548.5,506.35, 536.00,536.35,537.06,756274,4061.64,36379, 187907, 24.85
63MOONS, EQ, 25-Apr-2024,427.65,426.4,428.8,420.05, 425.90,425.2,424.64,66158,280.93,2369, 43371, 65.56
AAATECH, EQ, 25-Apr-2024,129.6,133.0,133.0,119.55, 123.80,122.75,125.75,195385,245.7,2984, 118011, 60.40
AAKASH, EQ, 25-Apr-2024,11.15,11.5,11.5,10.9, 11.10,11.05,11.13,363737,40.48,1242, 249293, 68.54
AARON, EQ, 25-Apr-2024,257.55,257.55,260.95,255.0, 255.00,256.4,257.86,4090,10.55,321, 2124, 51.93
AARTIDRUGS, EQ, 25-Apr-2024,500.75,499.0,504.3,498.55, 499.00,500.2,500.73,68793,344.47,4769, 31996, 46.51
AARTIIND, EQ, 25-Apr-2024,747.9,742.05,755.0,737.45, 753.00,753.65,746.38,991553,7400.77,34495, 395454, 39.88
AARTIPHARM, EQ, 25-Apr-2024,519.6,517.0,542.5,515.3, 529.00,531.85,529.72,621015,3289.63,18286, 433006, 69.73
AARTISURF, EQ, 25-Apr-2024,633.95,633.95,649.5,630.0, 632.00,637.1,641.29,29464,188.95,2331, 14323, 48.61
AARVEEDEN, EQ, 25-Apr-2024,27.65,27.3,28.55,27.1, 28.40,28.0,27.68,63076,17.46,496, 35481, 56.25
AARVI, EQ, 25-Apr-2024,152.2,154.0,157.4,149.8, 153.95,153.6,153.68,56991,87.58,1284, 26056, 45.72
AAVAS, EQ, 25-Apr-2024,1638.2,1638.4,1640.0,1594.6, 1606.00,1605.4,1608.78,181527,2920.37,18283, 74814, 41.21
ABB, EQ, 25-Apr-2024,6343.85,6374.0,6461.2,6345.5, 6409.00,6431.7,6424.25,260935,16763.13,28643, 89524, 34.31
ABBOTINDIA, EQ, 25-Apr-2024,25452.55,25549.95,25745.25,25200.0, 25707.00,25674.45,25425.71,23811,6054.11,7177, 13619, 57.20
ABCAPITAL, EQ, 25-Apr-2024,216.3,217.8,230.85,216.6, 229.80,229.8,226.79,27820333,63094.62,143578, 5537752, 19.91
ABFRL, EQ, 25-Apr-2024,259.95,260.0,268.45,258.15, 265.25,265.0,264.24,11093240,29312.79,74929, 5093529, 45.92
ABMINTLLTD, EQ, 25-Apr-2024,65.0,66.0,68.25,66.0, 68.25,68.25,68.0,14401,9.79,177, 12507, 86.85
ABSLAMC, EQ, 25-Apr-2024,550.9,550.55,563.0,544.4, 560.95,560.05,555.44,825301,4584.08,27830, 569865, 69.05
ABSLBANETF, EQ, 25-Apr-2024,48.48,49.45,49.45,47.91, 48.72,48.78,48.64,14355,6.98,372, 11687, 81.41
ABSLLIQUID, EQ, 25-Apr-2024,999.99,1000.0,1000.01,999.99, 999.99,999.99,1000.0,5938,59.38,14, 4630, 77.97
ABSLNN50ET, EQ, 25-Apr-2024,65.2,65.69,65.95,65.03, 65.95,65.82,65.59,7105,4.66,142, 2814, 39.61
ACC, EQ, 25-Apr-2024,2556.4,2567.9,2609.55,2515.5, 2573.00,2579.6,2574.8,2388925,61510.11,135195, 647827, 27.12
ACCELYA, EQ, 25-Apr-2024,1743.95,1752.7,1758.95,1713.0, 1715.10,1722.1,1735.45,13813,239.72,2463, 7401, 53.58
ACE, EQ, 25-Apr-2024,1539.05,1540.0,1570.0,1524.0, 1554.00,1553.85,1554.31,263539,4096.21,17191, 144783, 54.94
ACEINTEG, EQ, 25-Apr-2024,35.65,35.25,36.4,34.55, 36.15,35.8,35.96,5014,1.8,99, 3503, 69.86
ACI, EQ, 25-Apr-2024,679.85,682.8,703.1,672.55, 678.00,679.4,687.08,445982,3064.26,31445, 190552, 42.73
ACL, EQ, 25-Apr-2024,87.0,88.05,89.9,87.9, 89.40,89.4,88.95,45747,40.69,775, 30118, 65.84
ACLGATI, EQ, 25-Apr-2024,106.1,106.1,110.8,105.5, 110.55,108.65,107.82,517990,558.51,5418, 266261, 51.40
ADANIENSOL, EQ, 25-Apr-2024,1047.85,1045.0,1053.95,1040.85, 1050.75,1050.15,1047.24,421022,4409.12,18262, 137640, 32.69
ADANIENT, EQ, 25-Apr-2024,3043.55,3050.0,3120.9,3025.65, 3115.00,3115.25,3078.5,1515529,46655.5,103832, 475663, 31.39
ADANIGREEN, EQ, 25-Apr-2024,1808.3,1818.0,1819.65,1792.35, 1808.10,1812.65,1805.65,405971,7330.41,31296, 227387, 56.01
ADANIPORTS, EQ, 25-Apr-2024,1320.5,1320.5,1336.95,1316.8, 1328.25,1330.55,1328.29,6097087,80986.85,165345, 3865087, 63.39
ADANIPOWER, EQ, 25-Apr-2024,596.5,594.6,596.0,589.25, 592.80,592.35,591.81,1512574,8951.55,50953, 913560, 60.40
ADFFOODS, EQ, 25-Apr-2024,226.2,225.6,225.6,219.0, 219.50,219.8,221.72,150032,332.65,5535, 75789, 50.52
ADL, EQ, 25-Apr-2024,86.55,86.55,90.25,82.95, 83.75,83.15,84.59,12681,10.73,212, 10379, 81.85
ADORWELD, EQ, 25-Apr-2024,1452.75,1463.85,1496.4,1433.0, 1457.00,1451.1,1461.85,25484,372.54,5000, 11058, 43.39
ADROITINFO, EQ, 25-Apr-2024,20.2,20.35,21.2,20.0, 21.20,21.2,21.0,247063,51.88,735, 211967, 85.79
ADSL, EQ, 25-Apr-2024,137.35,137.75,139.5,137.0, 138.00,137.85,138.08,179115,247.32,4157, 91537, 51.11
ADVANIHOTR, EQ, 25-Apr-2024,81.0,81.75,81.75,80.25, 81.20,81.1,80.99,93466,75.7,1509, 49695, 53.17
ADVENZYMES, EQ, 25-Apr-2024,385.45,386.85,393.55,384.3, 385.70,386.3,388.85,97998,381.06,8395, 49560, 50.57
AEGISCHEM, EQ, 25-Apr-2024,604.5,595.95,606.0,585.0, 597.75,600.15,597.43,2002474,11963.41,52680, 416422, 20.80
AEROFLEX, EQ, 25-Apr-2024,148.45,148.95,149.9,146.5, 148.95,148.8,148.46,471755,700.36,4619, 147529, 31.27
AETHER, EQ, 25-Apr-2024,845.5,841.35,850.0,837.8, 846.60,847.3,843.67,35025,295.49,3568, 21139, 60.35
AFFLE, EQ, 25-Apr-2024,1075.2,1073.2,1075.0,1062.55, 1066.00,1065.95,1067.71,82893,885.06,8656, 48239, 58.19
