SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 15-Oct-2024,1063.6,1064.95,1119.85,1064.95,1115.0,1114.75,1107.86,1328383,14716.64,56916, 636088, 47.88
3IINFOLTD, EQ, 15-Oct-2024,30.1,30.19,30.47,29.96,30.08,30.05,30.15,360063,108.57,2316, 184347, 51.20
3MINDIA, EQ, 15-Oct-2024,34023.5,34300.0,34623.0,33950.05,33991.0,33998.0,34183.05,5622,1921.77,3104, 2688, 47.81
5PAISA, EQ, 15-Oct-2024,536.9,542.2,596.45,540.0,593.0,588.1,572.06,941216,5384.33,27973, 285138, 30.29
63MOONS, EQ, 15-Oct-2024,494.1,499.55,542.5,485.55,531.0,535.45,518.82,2655169,13775.56,58382, 765415, 28.83
A2ZINFRA, EQ, 15-Oct-2024,18.91,18.5,19.08,17.96,17.96,17.96,18.31,280753,51.41,1077, 162753, 57.97
AAATECH, EQ, 15-Oct-2024,128.83,129.88,129.88,125.1,126.5,126.54,127.1,28262,35.92,735, 18847, 66.69
AADHARHFC, EQ, 15-Oct-2024,444.95,447.7,463.7,445.05,453.45,458.5,457.97,1317273,6032.73,34367, 533094, 40.47
AAKASH, EQ, 15-Oct-2024,11.86,11.66,11.94,11.45,11.52,11.53,11.62,115536,13.42,713, 81513, 70.55
AARON, EQ, 15-Oct-2024,288.35,292.0,295.0,282.1,282.2,284.0,288.85,15116,43.66,1106, 10124, 66.98
AARTECH, EQ, 15-Oct-2024,66.14,66.99,68.5,65.99,68.2,67.33,67.23,182185,122.49,964, 164479, 90.28
AARTIDRUGS, EQ, 15-Oct-2024,509.5,509.5,513.6,504.05,505.0,505.2,507.35,66878,339.31,4604, 33372, 49.90
AARTIIND, EQ, 15-Oct-2024,533.3,535.0,541.65,534.4,539.0,539.0,537.95,838947,4513.11,23562, 282102, 33.63
AARTIPHARM, EQ, 15-Oct-2024,610.1,617.0,645.0,610.0,639.0,637.1,629.69,183741,1157.0,10023, 96873, 52.72
AARVI, EQ, 15-Oct-2024,146.07,147.0,147.4,140.93,143.4,143.54,144.08,24683,35.56,743, 15165, 61.44
AAVAS, EQ, 15-Oct-2024,1728.05,1732.75,1781.8,1725.0,1775.85,1776.35,1753.09,152912,2680.68,19978, 70742, 46.26
ABAN, EQ, 15-Oct-2024,70.09,71.0,71.0,69.25,70.0,69.94,69.81,42822,29.89,884, 28308, 66.11
ABB, EQ, 15-Oct-2024,8570.5,8620.0,8678.0,8545.0,8631.0,8648.3,8618.66,192358,16578.68,33128, 104103, 54.12
ABBOTINDIA, EQ, 15-Oct-2024,28832.1,28991.35,29300.0,28876.35,29098.25,29020.4,29034.7,9594,2785.59,3515, 4847, 50.52
ABCAPITAL, EQ, 15-Oct-2024,224.08,225.31,228.1,223.02,225.3,225.85,225.37,4017146,9053.34,47672, 1751131, 43.59
ABDL, EQ, 15-Oct-2024,344.25,342.05,343.8,333.5,334.5,334.7,337.69,363871,1228.76,7914, 215574, 59.24
ABFRL, EQ, 15-Oct-2024,346.45,347.05,353.55,343.05,349.1,348.7,348.97,3754037,13100.28,35440, 1520059, 40.49
ABGSEC, EQ, 15-Oct-2024,103.6,103.6,103.6,103.16,103.6,103.51,103.53,6,0.01,6, 5, 83.33
ABMINTLLTD, EQ, 15-Oct-2024,53.7,54.88,57.79,52.4,54.0,56.12,56.09,1510,0.85,84, 1286, 85.17
ABREL, EQ, 15-Oct-2024,2731.8,2748.0,2880.0,2737.15,2860.1,2858.4,2823.27,285167,8051.04,37283, 121631, 42.65
ABSLAMC, EQ, 15-Oct-2024,695.9,698.0,707.9,690.1,700.0,698.3,701.13,296712,2080.33,20389, 137211, 46.24
ABSLBANETF, EQ, 15-Oct-2024,52.49,53.49,53.49,51.83,51.96,52.42,52.67,75930,39.99,404, 63751, 83.96
ABSLLIQUID, EQ, 15-Oct-2024,1000.0,1000.0,1000.01,999.99,999.99,999.99,1000.0,1479,14.79,25, 1424, 96.28
ABSLNN50ET, EQ, 15-Oct-2024,78.24,78.95,79.0,78.01,78.94,78.71,78.53,23263,18.27,489, 13888, 59.70
ABSLPSE, EQ, 15-Oct-2024,10.93,10.89,11.0,10.89,10.93,10.94,10.92,64332,7.03,487, 50134, 77.93
ACC, EQ, 15-Oct-2024,2317.55,2317.0,2330.45,2290.55,2294.4,2294.8,2300.12,355987,8188.11,20301, 220523, 61.95
ACCELYA, EQ, 15-Oct-2024,1749.4,1752.95,1779.8,1742.05,1771.0,1767.1,1758.62,12854,226.05,2169, 5940, 46.21
