SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, EQ, 29-Jan-2024,175.6,176.0,177.5,168.2, 169.00,169.2,171.86,176463,303.27,7730, 98004, 55.54
360ONE, EQ, 29-Jan-2024,630.2,633.0,643.55,626.0, 635.95,634.0,634.96,899275,5710.03,14040, 817365, 90.89
3IINFOLTD, EQ, 29-Jan-2024,57.75,57.45,61.4,56.85, 59.80,59.85,59.66,6383168,3808.14,20091, 2119917, 33.21
3MINDIA, EQ, 29-Jan-2024,34048.25,34259.95,34259.95,33456.0, 33705.00,33724.15,33731.6,2703,911.77,1874, 1145, 42.36
3PLAND, EQ, 29-Jan-2024,34.95,34.15,36.65,34.0, 36.30,36.2,35.69,87317,31.17,903, 57319, 65.64
5PAISA, EQ, 29-Jan-2024,609.9,617.0,617.0,593.5, 600.00,601.35,606.71,68950,418.33,2685, 44486, 64.52
AARON, EQ, 29-Jan-2024,275.6,287.0,287.0,275.0, 278.90,276.75,278.58,15992,44.55,1387, 8069, 50.46
AARTECH, EQ, 29-Jan-2024,137.75,137.05,144.6,136.95, 144.60,144.6,142.12,28689,40.77,589, 19664, 68.54
AARTIDRUGS, EQ, 29-Jan-2024,504.55,505.0,510.0,488.0, 505.30,506.1,498.13,553238,2755.87,23664, 219140, 39.61
AARTIIND, EQ, 29-Jan-2024,634.1,638.15,646.0,634.0, 642.50,642.35,641.11,995446,6381.86,25069, 386250, 38.80
AARTIPHARM, EQ, 29-Jan-2024,533.75,536.9,538.0,522.0, 529.00,528.8,528.48,125710,664.35,10011, 66158, 52.63
AARTISURF, EQ, 29-Jan-2024,738.75,750.0,753.95,725.05, 733.00,729.45,737.88,69294,511.31,8519, 21812, 31.48
AARVEEDEN, EQ, 29-Jan-2024,29.5,29.55,30.8,29.25, 29.80,29.65,29.7,60452,17.96,434, 45853, 75.85
AARVI, EQ, 29-Jan-2024,153.95,153.9,155.8,153.5, 153.55,153.6,154.28,16987,26.21,455, 12021, 70.77
AAVAS, EQ, 29-Jan-2024,1508.25,1529.9,1529.9,1497.05, 1503.00,1516.25,1509.63,83606,1262.14,12037, 42875, 51.28
ABAN, EQ, 29-Jan-2024,62.5,65.05,75.0,65.05, 75.00,75.0,71.76,2178367,1563.25,13490, 1377187, 63.22
ABB, EQ, 29-Jan-2024,4739.3,4751.0,4807.15,4715.4, 4790.00,4791.55,4764.63,87854,4185.92,16058, 27368, 31.15
ABBOTINDIA, EQ, 29-Jan-2024,25060.75,25060.75,25809.25,25020.35, 25580.00,25568.05,25378.5,32932,8357.65,15695, 8909, 27.05
ABCAPITAL, EQ, 29-Jan-2024,165.75,166.7,169.15,165.8, 168.60,168.3,167.97,2997788,5035.35,18751, 1312913, 43.80
ABFRL, EQ, 29-Jan-2024,241.6,242.0,249.0,241.1, 243.55,243.05,244.08,5847555,14272.46,36665, 2342868, 40.07
ABSLAMC, EQ, 29-Jan-2024,467.1,471.2,480.4,471.0, 477.00,477.15,475.32,271992,1292.84,7117, 200014, 73.54
ABSLBANETF, EQ, 29-Jan-2024,45.22,46.6,46.6,45.23, 46.00,45.79,45.79,119208,54.58,1512, 93661, 78.57
ABSLLIQUID, EQ, 29-Jan-2024,999.99,999.99,1000.01,999.99, 1000.00,999.99,1000.0,1005,10.05,18, 890, 88.56
ABSLNN50ET, EQ, 29-Jan-2024,55.77,55.65,56.77,55.2, 56.56,56.6,56.68,25445,14.42,182, 23099, 90.78
ACC, EQ, 29-Jan-2024,2467.65,2520.05,2565.0,2455.0, 2496.80,2492.9,2507.06,1663558,41706.35,111371, 399249, 24.00
ACCELYA, EQ, 29-Jan-2024,1844.5,1840.0,1855.0,1810.0, 1824.50,1822.85,1826.37,34588,631.7,5700, 15551, 44.96
ACE, EQ, 29-Jan-2024,896.95,900.95,922.0,900.95, 918.10,919.15,914.1,204165,1866.26,17793, 113888, 55.78
ACEINTEG, EQ, 29-Jan-2024,40.15,40.25,41.9,39.65, 40.55,40.9,40.57,28353,11.5,207, 19563, 69.00
ACI, EQ, 29-Jan-2024,621.6,622.15,630.0,615.0, 623.00,619.7,623.5,166924,1040.78,13732, 94077, 56.36
