SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, EQ, 13-Jul-2026,198.34,197.54,207.1,193.67,203.0,202.45,202.57,210941,427.31,5181, 72039, 34.15
21STCENMGM, EQ, 13-Jul-2026,31.89,32.25,32.25,31.3,31.33,31.33,31.49,3264,1.03,34, 3074, 94.18
360ONE, EQ, 13-Jul-2026,1129.0,1127.0,1127.0,1094.8,1119.3,1118.0,1109.17,2239860,24843.85,53481, 1582703, 70.66
3BBLACKBIO, EQ, 13-Jul-2026,1148.6,1151.2,1219.0,1145.4,1210.0,1215.1,1199.13,18007,215.93,2236, 11148, 61.91
3IINFOLTD, EQ, 13-Jul-2026,18.77,18.79,18.89,18.5,18.65,18.68,18.72,299618,56.09,1202, 188169, 62.80
3MINDIA, EQ, 13-Jul-2026,35370.0,35300.0,36585.0,35140.0,36390.0,36430.0,35956.54,6108,2196.23,2960, 2739, 44.84
3PLAND, EQ, 13-Jul-2026,31.9,31.5,33.2,31.5,32.65,32.65,32.28,5595,1.81,51, 3209, 57.35
5PAISA, EQ, 13-Jul-2026,365.75,365.75,373.7,361.1,370.0,370.7,369.55,30960,114.41,1718, 19370, 62.56
63MOONS, EQ, 13-Jul-2026,678.6,692.7,777.8,692.7,731.6,734.2,752.58,2952586,22220.5,82667, 465421, 15.76
A2ZINFRA, EQ, 13-Jul-2026,13.57,13.99,13.99,12.96,13.14,13.15,13.2,450598,59.48,1262, 294146, 65.28
AAATECH, EQ, 13-Jul-2026,95.29,95.57,96.8,94.8,95.0,95.04,95.52,19508,18.63,633, 12695, 65.08
AADHARHFC, EQ, 13-Jul-2026,534.55,530.0,545.2,525.35,535.55,535.9,537.83,464023,2495.65,16275, 233852, 50.40
AAKASH, EQ, 13-Jul-2026,8.84,8.65,9.9,8.65,9.54,9.59,9.49,462791,43.91,861, 306177, 66.16
AARNAV, EQ, 13-Jul-2026,25.14,25.2,25.3,24.95,25.0,24.98,25.1,9280,2.33,64, 8692, 93.66
AARON, EQ, 13-Jul-2026,118.93,118.93,119.0,114.92,118.95,118.77,117.29,8679,10.18,281, 4867, 56.08
AARTIDRUGS, EQ, 13-Jul-2026,396.8,396.75,401.85,392.0,396.0,395.7,396.84,109714,435.39,3764, 47496, 43.29
AARTIIND, EQ, 13-Jul-2026,484.1,482.45,488.4,477.05,484.5,484.3,483.14,476780,2303.52,17320, 200882, 42.13
AARTIPHARM, EQ, 13-Jul-2026,709.45,707.0,723.0,705.05,723.0,717.8,714.73,127669,912.49,9036, 68247, 53.46
AARTISURF, EQ, 13-Jul-2026,387.05,387.05,389.95,380.05,387.5,385.35,385.81,8802,33.96,542, 6040, 68.62
AARVI, EQ, 13-Jul-2026,155.24,151.1,157.99,149.18,153.5,152.62,153.54,60418,92.77,2106, 25389, 42.02
AAVAS, EQ, 13-Jul-2026,1525.9,1526.9,1530.0,1490.0,1493.9,1498.4,1508.21,46777,705.5,7180, 19198, 41.04
ABB, EQ, 13-Jul-2026,6836.0,6800.0,6872.0,6715.5,6810.0,6807.0,6809.04,297882,20282.91,28184, 153848, 51.65
ABBOTINDIA, EQ, 13-Jul-2026,27165.0,27490.0,27530.0,27170.0,27415.0,27395.0,27362.38,10100,2763.6,4682, 4845, 47.97
ABCAPITAL, EQ, 13-Jul-2026,408.3,405.0,408.5,399.2,407.0,407.45,405.93,1537573,6241.43,37664, 594692, 38.68
ABCOTS, EQ, 13-Jul-2026,209.94,209.38,218.97,207.0,207.55,208.31,209.71,49382,103.56,1349, 26589, 53.84
ABDL, EQ, 13-Jul-2026,648.75,645.0,645.0,623.1,628.1,626.25,634.07,545441,3458.47,19649, 302403, 55.44
ABFRL, EQ, 13-Jul-2026,60.02,59.59,61.04,59.12,60.45,60.51,60.39,4875749,2944.24,19897, 2642307, 54.19
ABGSEC, EQ, 13-Jul-2026,113.8,115.12,115.12,114.0,114.0,114.0,114.01,121,0.14,3, 120, 99.17
ABINFRA, EQ, 13-Jul-2026,10.28,10.25,10.71,10.12,10.23,10.24,10.28,1105917,113.66,1652, 344322, 31.13
ABLBL, EQ, 13-Jul-2026,95.55,94.7,100.04,94.62,99.23,99.24,98.25,1777066,1745.89,14305, 1117277, 62.87
ABMINTLLTD, EQ, 13-Jul-2026,40.61,41.42,41.42,41.42,41.42,41.42,41.42,96,0.04,2, 96, 100.00
ABMKNO, EQ, 13-Jul-2026,210.0,210.0,210.0,200.0,205.1,205.1,203.79,1329,2.71,36, 813, 61.17
ABREL, EQ, 13-Jul-2026,1447.0,1420.0,1445.0,1406.2,1441.3,1436.6,1431.13,125427,1795.02,9858, 51686, 41.21
ABSL10BANK, EQ, 13-Jul-2026,174.56,173.12,174.56,173.0,174.52,174.4,173.69,1989,3.45,22, 1823, 91.65
ABSLAMC, EQ, 13-Jul-2026,1146.6,1147.7,1179.1,1137.2,1177.5,1173.7,1155.5,511637,5911.98,34533, 329597, 64.42
ABSLBANETF, EQ, 13-Jul-2026,59.39,59.69,59.79,58.98,59.47,59.5,59.36,82296,48.85,1733, 43973, 53.43
ABSLLIQUID, EQ, 13-Jul-2026,1000.0,1000.0,1000.01,999.99,1000.01,1000.01,1000.0,3388,33.88,23, 2647, 78.13
ABSLMSCIN, EQ, 13-Jul-2026,29.68,29.5,29.68,29.43,29.55,29.59,29.54,718,0.21,17, 611, 85.10
ABSLNN50ET, EQ, 13-Jul-2026,75.92,75.92,75.92,75.3,75.75,75.73,75.61,6220,4.7,240, 5595, 89.95
ABSLPSE, EQ, 13-Jul-2026,10.29,10.29,10.42,10.2,10.39,10.34,10.28,218997,22.52,532, 142916, 65.26
ACC, EQ, 13-Jul-2026,1384.5,1369.1,1381.0,1354.5,1381.0,1378.8,1375.79,70486,969.74,6389, 31957, 45.34
ACCELYA, EQ, 13-Jul-2026,1108.9,1101.1,1137.9,1091.2,1133.0,1130.9,1123.96,12151,136.57,936, 5940, 48.88
ACE, EQ, 13-Jul-2026,989.0,989.0,1018.7,976.2,985.0,985.7,994.77,853286,8488.25,23020, 524281, 61.44
ACEINTEG, EQ, 13-Jul-2026,21.01,20.16,21.88,20.16,20.69,20.69,20.95,1148,0.24,48, 690, 60.10
ACI, EQ, 13-Jul-2026,527.45,524.95,533.5,520.2,527.25,529.25,529.17,56890,301.05,4182, 35442, 62.30
ACL, EQ, 13-Jul-2026,49.15,49.39,49.94,49.0,49.45,49.4,49.51,8070,4.0,144, 5913, 73.27
ACMESOLAR, EQ, 13-Jul-2026,377.0,375.0,384.4,365.55,375.6,378.8,374.98,1374154,5152.83,37452, 606847, 44.16
ACSTECH, EQ, 13-Jul-2026,42.28,41.85,44.39,41.2,44.39,44.39,44.03,240288,105.8,631, 140275, 58.38
ACUTAAS, EQ, 13-Jul-2026,3400.8,3376.5,3510.0,3363.6,3472.0,3495.2,3449.21,218672,7542.46,26034, 97460, 44.57
ADANIENSOL, EQ, 13-Jul-2026,1654.0,1651.0,1667.2,1634.0,1641.7,1644.6,1650.78,1062110,17533.09,43152, 260576, 24.53
ADANIENT, EQ, 13-Jul-2026,3157.3,3127.3,3195.0,3115.2,3174.7,3177.5,3173.02,1599810,50762.23,62291, 730583, 45.67
ADANIGREEN, EQ, 13-Jul-2026,1536.6,1525.4,1575.4,1523.0,1545.0,1546.5,1557.06,2868246,44660.34,71238, 422855, 14.74
ADANIPORTS, EQ, 13-Jul-2026,1828.1,1811.0,1825.9,1807.1,1810.0,1810.3,1813.81,1156618,20978.82,59646, 592249, 51.21
ADANIPOWER, EQ, 13-Jul-2026,218.45,217.1,218.78,215.1,215.24,215.46,216.66,26415659,57231.98,113986, 11437015, 43.30
ADFFOODS, EQ, 13-Jul-2026,319.9,318.95,330.75,305.2,319.3,319.45,323.06,417973,1350.31,10334, 164607, 39.38
ADOR, EQ, 13-Jul-2026,1324.8,1327.9,1350.0,1311.2,1330.0,1333.0,1332.8,22277,296.91,2102, 11602, 52.08
ADROITINFO, EQ, 13-Jul-2026,9.01,8.97,9.15,8.81,8.95,8.99,8.92,1595,0.14,37, 1528, 95.80
ADSL, EQ, 13-Jul-2026,120.06,118.75,129.75,118.0,125.55,125.74,126.29,775038,978.83,10221, 152104, 19.63
ADVAIT, EQ, 13-Jul-2026,2207.5,2185.0,2220.0,2170.0,2182.0,2184.3,2191.76,21486,470.92,3188, 10996, 51.18
ADVANCE, EQ, 13-Jul-2026,110.49,110.77,115.87,110.25,114.38,113.67,114.03,331686,378.21,2783, 141540, 42.67
ADVANIHOTR, EQ, 13-Jul-2026,52.71,51.42,53.35,51.42,52.81,52.86,52.65,20306,10.69,443, 11880, 58.50
ADVENTHTL, EQ, 13-Jul-2026,147.65,146.0,155.0,144.05,151.6,151.47,150.89,520628,785.56,10216, 105040, 20.18
ADVENZYMES, EQ, 13-Jul-2026,329.85,330.0,335.0,328.0,331.0,331.45,331.42,256167,848.99,6197, 121770, 47.54
AEGISLOG, EQ, 13-Jul-2026,1246.1,1228.5,1314.6,1226.6,1285.0,1293.6,1277.53,1465385,18720.66,53934, 471231, 32.16
AEGISVOPAK, EQ, 13-Jul-2026,283.18,280.92,311.49,272.15,302.9,303.3,301.2,5506049,16584.03,70784, 1498161, 27.21
AEPL, EQ, 13-Jul-2026,16.91,17.33,17.33,15.6,16.87,16.78,16.43,9677,1.59,100, 9101, 94.05
AEQUS, EQ, 13-Jul-2026,248.78,248.5,251.19,243.66,245.0,244.69,246.38,5223952,12870.68,42384, 2711227, 51.90
AEROENTER, EQ, 13-Jul-2026,124.97,123.0,124.0,120.25,121.2,120.97,121.76,463948,564.89,5776, 189464, 40.84
AEROFLEX, EQ, 13-Jul-2026,413.55,409.95,432.75,408.1,417.5,421.5,423.09,1382985,5851.32,21057, 496437, 35.90
AERONEU, EQ, 13-Jul-2026,87.87,87.87,89.8,87.87,89.0,88.34,88.98,39731,35.35,268, 7100, 17.87
AETHER, EQ, 13-Jul-2026,1500.8,1465.0,1483.9,1445.0,1450.0,1452.8,1462.53,195534,2859.75,17796, 75583, 38.65
AFCONS, EQ, 13-Jul-2026,300.9,299.0,300.1,295.9,298.0,299.0,298.28,244772,730.11,6864, 115018, 46.99
AFFLE, EQ, 13-Jul-2026,1480.4,1470.0,1590.0,1464.7,1535.0,1539.3,1560.49,1550428,24194.27,90901, 349347, 22.53
AFSL, EQ, 13-Jul-2026,201.15,201.15,205.0,201.01,201.92,202.28,201.97,3182,6.43,71, 2642, 83.03
AGARIND, EQ, 13-Jul-2026,537.8,521.0,532.85,501.0,526.0,527.5,526.32,31409,165.31,1914, 16344, 52.04
AGARWALEYE, EQ, 13-Jul-2026,481.55,479.0,503.45,475.0,499.85,497.85,495.79,202780,1005.36,19479, 87965, 43.38
AGI, EQ, 13-Jul-2026,713.55,710.0,712.15,694.0,697.45,698.1,700.3,76033,532.46,4143, 41485, 54.56
AGIIL, EQ, 13-Jul-2026,345.6,344.8,353.8,342.8,349.0,349.2,348.99,4410989,15393.92,30111, 393602, 8.92
AGROPHOS, EQ, 13-Jul-2026,30.0,29.7,30.43,29.5,30.43,30.28,30.0,5595,1.68,87, 4411, 78.84
AHCL, EQ, 13-Jul-2026,15.59,15.52,15.67,15.35,15.41,15.39,15.46,1468438,227.06,3161, 708550, 48.25
AHLADA, EQ, 13-Jul-2026,38.17,38.1,40.2,37.97,39.35,38.56,38.91,14789,5.75,117, 12348, 83.49
AHLEAST, EQ, 13-Jul-2026,142.47,139.92,145.0,139.92,143.96,142.32,143.7,1879,2.7,43, 1127, 59.98
AHLUCONT, EQ, 13-Jul-2026,842.95,837.95,866.95,835.0,859.0,861.6,856.85,31283,268.05,4363, 17381, 55.56
AIAENG, EQ, 13-Jul-2026,4683.5,4690.0,4765.0,4640.0,4717.0,4732.0,4709.23,113543,5347.01,19916, 58486, 51.51
