SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, EQ, 27-Feb-2024,149.65,150.5,151.95,147.7, 149.00,149.15,149.21,58863,87.83,3134, 31276, 53.13
360ONE, EQ, 27-Feb-2024,769.6,773.8,788.95,737.45, 746.90,747.85,755.85,837440,6329.76,39784, 550606, 65.75
3IINFOLTD, EQ, 27-Feb-2024,50.8,50.5,51.4,49.85, 50.00,50.05,50.53,953043,481.59,5365, 374793, 39.33
3MINDIA, EQ, 27-Feb-2024,30742.55,30817.0,31411.9,30817.0, 31360.00,31246.15,31185.07,3400,1060.29,2343, 1730, 50.88
5PAISA, EQ, 27-Feb-2024,568.4,569.5,578.5,557.0, 560.00,560.75,565.12,50693,286.48,4217, 29208, 57.62
AARON, EQ, 27-Feb-2024,257.75,255.0,259.45,249.75, 251.20,250.55,252.58,10662,26.93,1116, 6270, 58.81
AARTECH, EQ, 27-Feb-2024,156.4,158.9,164.2,149.0, 164.20,155.5,155.65,220190,342.73,1913, 82966, 37.68
AARTIDRUGS, EQ, 27-Feb-2024,513.85,517.0,518.75,513.05, 515.00,516.1,515.12,128737,663.15,5376, 37595, 29.20
AARTIIND, EQ, 27-Feb-2024,672.35,679.1,679.35,667.0, 668.00,669.8,674.23,983657,6632.12,23960, 513453, 52.20
AARTIPHARM, EQ, 27-Feb-2024,518.3,520.0,522.3,510.0, 514.60,515.85,517.23,103855,537.17,7842, 40815, 39.30
AARTISURF, EQ, 27-Feb-2024,670.5,670.2,705.0,668.0, 686.00,689.5,689.52,45892,316.43,5129, 16108, 35.10
AARVEEDEN, EQ, 27-Feb-2024,33.8,33.3,34.1,32.0, 32.15,32.25,32.81,64189,21.06,665, 47695, 74.30
AARVI, EQ, 27-Feb-2024,142.95,142.0,146.0,136.65, 139.00,138.4,140.89,20180,28.43,840, 10481, 51.94
