SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, EQ, 30-Sep-2024,296.65,295.9,303.95,291.7,300.45,299.75,296.71,117170,347.65,5961, 51816, 44.22
360ONE, EQ, 30-Sep-2024,1067.55,1076.55,1083.95,1036.0,1038.0,1039.6,1056.26,396214,4185.05,28653, 218743, 55.21
3IINFOLTD, EQ, 30-Sep-2024,32.13,32.13,32.61,31.84,32.04,32.09,32.17,994218,319.85,5664, 479860, 48.27
3MINDIA, EQ, 30-Sep-2024,34526.1,34700.0,34765.0,33444.05,33986.0,33834.0,33850.91,20064,6791.85,7673, 11648, 58.05
5PAISA, EQ, 30-Sep-2024,537.6,538.9,553.4,529.5,541.7,538.45,539.23,82717,446.03,10549, 27681, 33.46
63MOONS, EQ, 30-Sep-2024,378.85,382.95,397.75,372.1,390.6,388.7,389.44,413951,1612.11,7490, 182867, 44.18
AAATECH, EQ, 30-Sep-2024,135.26,134.25,134.89,129.8,131.1,131.38,131.57,45784,60.24,1188, 29156, 63.68
AADHARHFC, EQ, 30-Sep-2024,488.35,482.0,494.45,463.4,468.25,469.25,470.63,1185222,5577.99,53466, 485761, 40.98
AARON, EQ, 30-Sep-2024,260.45,260.05,268.95,260.0,263.0,265.2,264.87,17427,46.16,1872, 3766, 21.61
AARTECH, EQ, 30-Sep-2024,72.9,73.5,76.54,71.1,75.69,75.39,75.01,383694,287.82,4938, 155525, 40.53
AARTIDRUGS, EQ, 30-Sep-2024,514.35,514.35,516.35,505.05,511.05,513.2,510.04,169488,864.45,10008, 69685, 41.12
AARTIIND, EQ, 30-Sep-2024,583.4,583.4,587.75,579.1,582.15,582.95,583.05,1045014,6092.93,29688, 507278, 48.54
AARTIPHARM, EQ, 30-Sep-2024,615.9,615.8,639.95,605.0,637.0,636.7,623.34,124562,776.44,10742, 52190, 41.90
AARTISURF, EQ, 30-Sep-2024,827.5,839.9,844.85,817.0,825.5,825.35,827.24,31134,257.55,2884, 15683, 50.37
AARVI, EQ, 30-Sep-2024,138.96,138.96,140.0,137.21,138.8,139.45,138.77,12978,18.01,842, 5023, 38.70
AAVAS, EQ, 30-Sep-2024,1819.85,1819.85,1832.55,1796.6,1813.0,1816.45,1812.48,138692,2513.77,19251, 84162, 60.68
ABAN, EQ, 30-Sep-2024,75.75,75.43,76.0,74.5,75.0,75.08,75.19,50458,37.94,1513, 30451, 60.35
ABB, EQ, 30-Sep-2024,8133.45,7975.0,8196.0,7975.0,8075.0,8055.0,8100.22,266470,21584.64,38946, 139268, 52.26
ABBOTINDIA, EQ, 30-Sep-2024,29271.65,29450.0,29486.4,29081.65,29097.4,29165.5,29251.06,5980,1749.21,2859, 2070, 34.62
ABCAPITAL, EQ, 30-Sep-2024,236.3,236.2,239.2,233.85,236.38,237.48,237.22,3740635,8873.36,49067, 1585233, 42.38
ABDL, EQ, 30-Sep-2024,340.8,345.0,349.45,337.3,339.0,339.0,340.99,481316,1641.25,8536, 230160, 47.82
ABFRL, EQ, 30-Sep-2024,352.1,353.0,354.75,346.85,348.9,349.2,350.24,4079383,14287.78,30767, 1761597, 43.18
ABGSEC, EQ, 30-Sep-2024,103.52,103.52,103.52,103.01,103.48,103.48,103.48,55,0.06,8, 51, 92.73
ABSLAMC, EQ, 30-Sep-2024,735.2,735.2,738.75,715.0,719.0,719.0,720.61,302883,2182.6,24303, 204438, 67.50
ABSLBANETF, EQ, 30-Sep-2024,54.81,54.81,55.23,53.76,54.0,53.9,54.02,60808,32.85,992, 49920, 82.09
ABSLLIQUID, EQ, 30-Sep-2024,999.99,1000.0,1000.01,999.99,1000.01,1000.0,1000.0,5096,50.96,47, 3349, 65.72
ABSLNN50ET, EQ, 30-Sep-2024,80.52,80.52,81.46,78.1,80.49,80.01,80.28,52195,41.9,678, 25482, 48.82
ABSLPSE, EQ, 30-Sep-2024,11.28,11.29,11.42,11.1,11.34,11.33,11.31,566495,64.08,3001, 408631, 72.13
ACC, EQ, 30-Sep-2024,2483.3,2483.0,2544.9,2472.05,2509.0,2513.45,2523.08,468555,11822.0,43549, 162739, 34.73
ACCELYA, EQ, 30-Sep-2024,1848.25,1861.35,1894.7,1851.15,1875.0,1872.3,1870.43,55686,1041.57,5260, 26305, 47.24
ACE, EQ, 30-Sep-2024,1418.8,1418.0,1418.0,1384.05,1397.75,1388.75,1396.39,191422,2672.99,22253, 90413, 47.23
ACEINTEG, EQ, 30-Sep-2024,34.01,34.99,39.9,34.19,36.01,36.62,37.75,285749,107.86,2407, 135521, 47.43
ACI, EQ, 30-Sep-2024,696.75,696.85,725.0,689.1,719.0,721.8,709.84,520894,3697.51,23258, 269731, 51.78
ACL, EQ, 30-Sep-2024,87.11,88.24,88.24,85.51,86.44,86.19,86.44,55228,47.74,1382, 33287, 60.27
ACLGATI, EQ, 30-Sep-2024,115.06,114.7,115.79,112.31,112.8,112.97,113.22,968138,1096.17,9295, 464532, 47.98
ADANIENSOL, EQ, 30-Sep-2024,1010.2,1009.9,1018.7,994.0,1010.0,1009.65,1009.0,1170771,11813.06,61866, 535456, 45.74
ADANIENT, EQ, 30-Sep-2024,3130.3,3129.0,3209.9,3120.4,3131.0,3135.85,3158.97,1607429,50778.13,92240, 511870, 31.84
ADANIGREEN, EQ, 30-Sep-2024,1981.85,1985.0,1988.45,1891.9,1910.0,1902.7,1932.98,1369027,26463.09,76448, 685461, 50.07
ADANIPORTS, EQ, 30-Sep-2024,1456.7,1456.7,1468.75,1444.0,1446.9,1448.2,1451.26,2042408,29640.72,84409, 1159763, 56.78
ADANIPOWER, EQ, 30-Sep-2024,654.3,654.0,662.65,648.5,655.8,656.15,655.43,2211131,14492.37,60958, 784512, 35.48
ADFFOODS, EQ, 30-Sep-2024,272.0,272.3,274.05,263.05,264.7,264.4,265.63,341567,907.31,13115, 138498, 40.55
ADORWELD, EQ, 30-Sep-2024,1387.3,1400.0,1400.0,1350.25,1362.65,1373.3,1371.13,13736,188.34,2382, 7244, 52.74
ADROITINFO, EQ, 30-Sep-2024,18.58,18.07,19.29,18.07,18.85,18.94,18.74,66004,12.37,1004, 48600, 73.63
