SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
21STCENMGM, EQ, 27-Oct-2023,18.5,18.5,18.5,18.15,18.15,18.3,18.33,1101,0.2,34, 846, 76.84
360ONE, EQ, 27-Oct-2023,521.4,527.0,527.7,519.55,522.7,524.2,523.9,81762,428.35,7251, 49622, 60.69
3IINFOLTD, EQ, 27-Oct-2023,35.7,36.1,36.95,35.9,36.65,36.6,36.41,573842,208.94,3209, 219908, 38.32
3MINDIA, EQ, 27-Oct-2023,29170.15,29101.5,29998.95,29101.45,29555.0,29775.4,29730.55,2905,863.67,1774, 679, 23.37
3PLAND, EQ, 27-Oct-2023,24.6,24.45,25.65,23.85,25.6,25.5,25.01,18567,4.64,345, 11452, 61.68
5PAISA, EQ, 27-Oct-2023,418.2,425.0,443.0,423.8,437.0,435.4,434.16,101467,440.53,7678, 35791, 35.27
63MOONS, EQ, 27-Oct-2023,265.0,265.0,274.0,259.15,260.75,262.4,265.87,73934,196.57,2764, 42578, 57.59
AAATECH, EQ, 27-Oct-2023,59.05,61.35,70.15,60.4,64.6,64.25,66.03,218192,144.07,4091, 69972, 32.07
AAKASH, EQ, 27-Oct-2023,6.05,5.9,6.65,5.9,6.65,6.6,6.51,184669,12.01,616, 151338, 81.95
AARON, EQ, 27-Oct-2023,289.8,290.0,304.85,282.0,282.0,283.95,290.31,22029,63.95,1282, 11593, 52.63
AARTIDRUGS, EQ, 27-Oct-2023,478.25,478.0,483.0,467.0,470.85,471.05,472.08,338536,1598.15,23281, 110380, 32.61
AARTIIND, EQ, 27-Oct-2023,442.55,445.4,454.9,445.15,453.0,453.3,450.15,747107,3363.07,13831, 298988, 40.02
AARTIPHARM, EQ, 27-Oct-2023,386.95,390.0,406.0,388.15,402.5,402.05,395.99,114515,453.47,8839, 64660, 56.46
AARTISURF, EQ, 27-Oct-2023,578.4,584.15,603.15,571.5,583.9,582.5,587.89,20282,119.24,2083, 6904, 34.04
AARVEEDEN, EQ, 27-Oct-2023,23.25,23.55,23.8,23.0,23.6,23.5,23.41,21550,5.04,333, 9505, 44.11
AARVI, EQ, 27-Oct-2023,131.65,134.7,138.0,131.55,138.0,136.35,135.12,13939,18.83,427, 9743, 69.90
AAVAS, EQ, 27-Oct-2023,1558.1,1584.8,1605.35,1540.05,1549.0,1547.35,1553.92,417927,6494.25,28145, 220391, 52.73
ABB, EQ, 27-Oct-2023,3958.25,3989.95,4085.5,3969.05,4002.55,4008.5,4036.65,262816,10608.96,33139, 111289, 42.34
ABBOTINDIA, EQ, 27-Oct-2023,22232.4,22800.0,22800.0,22330.1,22699.0,22670.7,22611.01,6072,1372.94,2935, 2077, 34.21
ABCAPITAL, EQ, 27-Oct-2023,170.3,170.05,173.75,170.05,172.7,172.25,172.2,1614433,2780.0,13852, 461408, 28.58
ABFRL, EQ, 27-Oct-2023,213.65,215.9,217.85,214.2,216.0,216.0,215.87,1582232,3415.54,12499, 518716, 32.78
ABMINTLLTD, EQ, 27-Oct-2023,45.3,47.55,47.55,47.5,47.55,47.55,47.55,1172,0.56,18, 1171, 99.91
ABSLAMC, EQ, 27-Oct-2023,444.3,437.15,443.0,423.0,440.75,438.45,434.91,498807,2169.36,6291, 406779, 81.55
ABSLBANETF, EQ, 27-Oct-2023,42.72,43.34,43.34,42.8,43.2,43.18,43.11,11960,5.16,352, 8096, 67.69
ABSLLIQUID, EQ, 27-Oct-2023,1000.0,999.99,1000.01,999.99,999.99,999.99,1000.01,11785,117.85,19, 11032, 93.61
ABSLNN50ET, EQ, 27-Oct-2023,44.44,44.81,45.26,44.81,45.22,45.21,45.12,3161,1.43,110, 1896, 59.98
ACC, EQ, 27-Oct-2023,1899.85,1930.0,1936.0,1871.15,1882.9,1878.0,1897.85,449396,8528.88,27780, 107190, 23.85
ACCELYA, EQ, 27-Oct-2023,1391.8,1409.6,1455.0,1409.6,1430.5,1430.9,1432.89,27592,395.36,5094, 10715, 38.83
ACE, EQ, 27-Oct-2023,715.75,719.0,755.0,719.0,751.65,750.65,745.39,385796,2875.69,19709, 216905, 56.22
ACEINTEG, EQ, 27-Oct-2023,32.75,34.1,34.75,33.35,33.5,33.75,33.98,1646,0.56,47, 764, 46.42
ACI, EQ, 27-Oct-2023,590.05,594.7,611.2,593.0,611.2,607.4,606.27,104283,632.24,7014, 43862, 42.06
ACL, EQ, 27-Oct-2023,93.75,93.75,98.4,93.75,98.4,98.4,97.49,24273,23.66,488, 18986, 78.22
ADANIENSOL, EQ, 27-Oct-2023,739.1,748.0,772.9,742.05,762.5,764.5,757.84,741463,5619.14,20169, 402245, 54.25
ADANIENT, EQ, 27-Oct-2023,2203.2,2222.0,2275.0,2212.0,2259.8,2261.7,2246.49,1244293,27952.95,63625, 252417, 20.29
ADANIGREEN, EQ, 27-Oct-2023,848.15,852.85,896.6,852.85,872.75,870.9,879.61,902416,7937.77,46482, 275361, 30.51
ADANIPORTS, EQ, 27-Oct-2023,770.35,774.9,786.4,773.05,782.35,782.4,780.14,2995404,23368.27,43025, 1497245, 49.98
ADANIPOWER, EQ, 27-Oct-2023,327.35,332.0,364.85,331.55,353.65,354.15,347.77,14877588,51740.38,123640, 4076915, 27.40
