SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, EQ, 07-Feb-2024,155.25,155.25,165.0,155.25, 160.60,160.9,161.71,149969,242.52,8393, 72449, 48.31
360ONE, EQ, 07-Feb-2024,628.5,639.9,652.7,632.05, 639.00,643.1,640.56,321124,2056.99,24642, 212570, 66.20
3IINFOLTD, EQ, 07-Feb-2024,58.4,58.8,61.2,57.8, 59.50,59.7,59.55,4167456,2481.56,14946, 1292411, 31.01
3MINDIA, EQ, 07-Feb-2024,33123.25,33500.0,34000.0,33320.3, 33985.00,33972.65,33910.77,7492,2540.59,2483, 5136, 68.55
5PAISA, EQ, 07-Feb-2024,598.05,616.95,616.95,598.0, 602.90,599.65,602.78,52657,317.4,4465, 26686, 50.68
AARON, EQ, 07-Feb-2024,265.7,262.0,272.0,262.0, 267.10,268.8,266.66,10106,26.95,597, 4935, 48.83
AARTECH, EQ, 07-Feb-2024,146.4,147.95,156.9,147.45, 154.40,153.45,154.0,57592,88.69,1610, 29293, 50.86
AARTIDRUGS, EQ, 07-Feb-2024,538.65,538.95,543.15,531.05, 532.45,532.7,535.58,166457,891.51,10838, 78894, 47.40
AARTIIND, EQ, 07-Feb-2024,660.05,664.0,674.0,657.0, 665.90,666.55,664.17,1702287,11306.14,43111, 660341, 38.79
AARTIPHARM, EQ, 07-Feb-2024,550.25,555.55,566.6,541.35, 560.00,557.85,558.65,442013,2469.32,25747, 195379, 44.20
AARTISURF, EQ, 07-Feb-2024,730.4,725.0,733.45,710.3, 716.50,714.45,721.72,50534,364.71,6223, 14491, 28.68
AARVEEDEN, EQ, 07-Feb-2024,39.1,40.05,40.6,37.5, 38.60,38.6,38.94,223358,86.98,1174, 133610, 59.82
AARVI, EQ, 07-Feb-2024,149.0,150.75,152.05,147.15, 148.95,148.75,150.21,14384,21.61,359, 11100, 77.17
AAVAS, EQ, 07-Feb-2024,1447.0,1454.55,1469.95,1433.4, 1439.00,1438.45,1445.38,115807,1673.85,11839, 64709, 55.88
ABAN, EQ, 07-Feb-2024,88.6,93.35,93.35,85.15, 86.10,86.2,89.05,1662909,1480.89,9842, 1014299, 61.00
ABB, EQ, 07-Feb-2024,4403.0,4434.55,4629.3,4434.5, 4565.00,4575.1,4554.35,281178,12805.82,39522, 87199, 31.01
ABBOTINDIA, EQ, 07-Feb-2024,28319.0,28319.0,28801.0,28203.1, 28740.00,28727.4,28479.72,15152,4315.25,6584, 5070, 33.46
ABCAPITAL, EQ, 07-Feb-2024,180.15,181.7,188.75,180.35, 188.00,187.6,186.51,13546582,25265.33,70831, 5635678, 41.60
ABFRL, EQ, 07-Feb-2024,254.7,256.5,264.5,249.75, 262.90,262.8,259.03,9375464,24285.56,61894, 3400222, 36.27
ABMINTLLTD, EQ, 07-Feb-2024,66.85,68.05,72.6,61.05, 66.45,65.95,67.15,11055,7.42,286, 6561, 59.35
ABSLAMC, EQ, 07-Feb-2024,488.4,489.8,492.45,486.85, 488.10,487.9,488.75,83111,406.21,4934, 53176, 63.98
ABSLBANETF, EQ, 07-Feb-2024,46.06,45.55,47.1,45.33, 47.10,46.59,46.12,31004,14.3,586, 19491, 62.87
ABSLLIQUID, EQ, 07-Feb-2024,1000.01,1000.0,1000.01,999.99, 1000.01,1000.01,1000.01,5905,59.05,13, 5248, 88.87
ABSLNN50ET, EQ, 07-Feb-2024,58.21,59.21,59.3,58.3, 59.09,58.96,58.75,18346,10.78,281, 10340, 56.36
ACC, EQ, 07-Feb-2024,2528.25,2535.0,2556.0,2494.8, 2514.85,2505.55,2516.54,246866,6212.48,24905, 106909, 43.31
ACCELYA, EQ, 07-Feb-2024,1816.45,1848.0,1848.0,1805.0, 1831.50,1830.45,1828.38,21169,387.05,4058, 10929, 51.63
ACE, EQ, 07-Feb-2024,990.35,1035.0,1170.0,1025.0, 1120.00,1116.9,1105.92,2485849,27491.57,116996, 531931, 21.40
ACEINTEG, EQ, 07-Feb-2024,39.85,40.65,40.65,39.1, 40.55,40.5,40.21,8595,3.46,151, 6250, 72.72
ACI, EQ, 07-Feb-2024,616.95,620.65,636.95,612.35, 623.00,624.6,622.96,1207553,7522.58,29466, 909697, 75.33
