SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 22-Oct-2024,1104.85,1103.85,1103.85,1013.4,1030.2,1024.85,1045.16,2259818,23618.67,166172, 1098669, 48.62
3IINFOLTD, EQ, 22-Oct-2024,27.85,27.85,27.85,26.8,27.2,26.96,27.23,742018,202.07,5121, 402305, 54.22
3MINDIA, EQ, 22-Oct-2024,33873.5,33899.95,34290.0,33200.0,33810.0,33844.0,33790.49,4069,1374.93,2472, 1561, 38.36
5PAISA, EQ, 22-Oct-2024,510.5,512.55,520.45,500.05,508.0,505.5,508.6,235486,1197.67,9760, 43434, 18.44
63MOONS, EQ, 22-Oct-2024,471.9,473.15,476.5,440.65,445.0,443.4,456.84,401239,1833.03,11363, 174980, 43.61
A2ZINFRA, EQ, 22-Oct-2024,17.86,17.55,17.88,16.96,17.15,17.07,17.13,259525,44.44,677, 139632, 53.80
AAATECH, EQ, 22-Oct-2024,127.71,127.5,127.71,121.0,121.5,121.85,123.72,28828,35.67,1501, 16298, 56.54
AADHARHFC, EQ, 22-Oct-2024,430.05,435.0,440.0,415.2,417.65,419.25,425.91,557834,2375.89,20370, 184503, 33.07
AAKASH, EQ, 22-Oct-2024,11.21,11.18,11.33,10.64,10.79,10.7,10.87,212513,23.1,932, 149712, 70.45
AARON, EQ, 22-Oct-2024,265.15,265.15,272.15,256.4,259.0,259.6,264.87,12739,33.74,1552, 4951, 38.86
AARTECH, EQ, 22-Oct-2024,64.5,64.5,65.85,60.45,61.53,62.31,64.57,157280,101.56,1395, 129298, 82.21
AARTIDRUGS, EQ, 22-Oct-2024,495.0,495.05,497.4,479.3,490.9,488.6,487.04,171609,835.8,15777, 91034, 53.05
AARTIIND, EQ, 22-Oct-2024,510.25,510.0,510.95,485.0,488.7,488.45,495.91,1913360,9488.56,50616, 840368, 43.92
AARTIPHARM, EQ, 22-Oct-2024,601.5,610.0,613.9,579.6,597.0,589.15,599.88,218937,1313.36,19907, 99598, 45.49
AARVI, EQ, 22-Oct-2024,150.98,150.98,154.79,144.25,145.1,145.87,148.58,30296,45.02,1076, 14242, 47.01
AAVAS, EQ, 22-Oct-2024,1706.3,1714.0,1730.0,1680.0,1681.4,1681.3,1688.98,102974,1739.21,13820, 59815, 58.09
ABAN, EQ, 22-Oct-2024,66.42,66.42,68.25,63.33,64.19,63.72,65.03,74785,48.63,1833, 42700, 57.10
ABB, EQ, 22-Oct-2024,8279.7,8271.25,8378.0,8155.05,8196.0,8177.55,8244.31,267921,22088.23,47681, 106141, 39.62
ABBOTINDIA, EQ, 22-Oct-2024,29174.6,29220.0,29378.1,28945.05,29006.2,29028.1,29210.51,8645,2525.25,3216, 4261, 49.29
ABCAPITAL, EQ, 22-Oct-2024,215.75,214.9,216.7,206.35,210.75,207.57,211.24,3164130,6684.0,33991, 1143034, 36.12
ABDL, EQ, 22-Oct-2024,319.05,317.0,319.0,299.95,304.85,302.7,308.17,681424,2099.95,12645, 389847, 57.21
ABFRL, EQ, 22-Oct-2024,324.2,324.95,327.0,306.5,308.0,307.65,314.88,3753780,11819.86,44637, 1074135, 28.61
ABGSEC, EQ, 22-Oct-2024,103.49,103.44,103.44,102.95,103.39,103.04,103.12,333,0.34,11, 233, 69.97
ABMINTLLTD, EQ, 22-Oct-2024,74.91,78.65,78.65,78.65,78.65,78.65,78.65,4077,3.21,47, 4077, 100.00
ABREL, EQ, 22-Oct-2024,3030.5,3008.0,3009.0,2712.0,2743.0,2737.5,2825.41,383325,10830.48,46175, 105942, 27.64
ABSLAMC, EQ, 22-Oct-2024,753.45,753.9,756.45,716.8,723.3,722.35,738.68,410047,3028.93,40282, 196612, 47.95
ABSLBANETF, EQ, 22-Oct-2024,52.71,51.15,53.2,51.15,52.0,52.15,52.26,262026,136.93,498, 259421, 99.01
ABSLLIQUID, EQ, 22-Oct-2024,999.99,1000.0,1000.01,999.99,1000.0,999.99,1000.0,594,5.94,21, 387, 65.15
ABSLNN50ET, EQ, 22-Oct-2024,75.97,74.55,76.68,73.43,74.7,73.95,74.75,34146,25.52,996, 26565, 77.80
ABSLPSE, EQ, 22-Oct-2024,10.69,10.69,10.77,10.32,10.55,10.36,10.46,403490,42.19,2302, 388101, 96.19
ACC, EQ, 22-Oct-2024,2301.65,2301.65,2329.9,2240.0,2258.5,2246.35,2276.93,260869,5939.8,23098, 95868, 36.75
ACCELYA, EQ, 22-Oct-2024,1649.4,1649.4,1650.0,1590.0,1600.0,1592.25,1611.51,18733,301.88,3053, 10355, 55.28
ACCURACY, EQ, 22-Oct-2024,10.08,10.08,10.3,9.57,9.57,9.57,9.63,462230,44.51,1249, 330752, 71.56
