SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS, EQ, 22-Mar-2022,77.7,79.9,79.9,75.2, 77.00,76.6,76.97,126510,97.38,2048, 61477, 48.59
21STCENMGM, EQ, 22-Mar-2022,27.55,28.05,28.1,27.0, 28.10,28.1,27.72,94337,26.15,289, 77494, 82.15
3IINFOLTD, EQ, 22-Mar-2022,54.55,55.0,57.25,54.1, 57.25,57.15,55.97,1204129,673.91,5789, 681101, 56.56
3MINDIA, EQ, 22-Mar-2022,19802.9,19949.0,20199.8,19600.0, 19980.00,20040.9,19828.21,6677,1323.93,3328, 4518, 67.67
5PAISA, EQ, 22-Mar-2022,367.85,368.9,377.8,356.0, 364.40,362.35,367.97,34192,125.82,2153, 12051, 35.25
A2ZINFRA, EQ, 22-Mar-2022,10.1,10.25,10.25,9.95, 10.00,10.05,10.1,265896,26.84,535, 232964, 87.61
AAREYDRUGS, EQ, 22-Mar-2022,42.8,44.35,44.35,41.65, 43.05,42.7,42.8,59480,25.46,874, 33645, 56.57
AARON, EQ, 22-Mar-2022,111.85,115.95,115.95,108.15, 108.20,110.05,112.53,4878,5.49,172, 1661, 34.05
AARTIDRUGS, EQ, 22-Mar-2022,452.2,452.0,459.6,450.1, 451.00,451.25,453.48,114477,519.13,4802, 68555, 59.89
AARTIIND, EQ, 22-Mar-2022,911.35,912.0,916.05,893.0, 910.25,908.35,903.64,527993,4771.18,25562, 151829, 28.76
AARTISURF, EQ, 22-Mar-2022,777.9,780.0,782.8,765.0, 768.75,767.15,771.48,11620,89.65,1260, 6865, 59.08
AARVEEDEN, EQ, 22-Mar-2022,25.15,24.2,25.7,24.2, 25.05,25.05,25.15,6036,1.52,133, 4354, 72.13
AARVI, EQ, 22-Mar-2022,90.85,92.5,92.5,89.9, 90.05,90.05,90.85,13092,11.89,227, 7957, 60.78
AAVAS, EQ, 22-Mar-2022,2396.9,2401.2,2409.5,2322.1, 2325.00,2342.25,2347.77,175079,4110.45,22661, 106051, 60.57
ABAN, EQ, 22-Mar-2022,52.6,53.2,53.3,50.1, 50.30,50.35,51.34,243613,125.06,3129, 122691, 50.36
ABB, EQ, 22-Mar-2022,2091.45,2100.0,2101.15,2058.0, 2066.00,2077.15,2079.33,96849,2013.81,13761, 46720, 48.24
ABBOTINDIA, EQ, 22-Mar-2022,17251.9,17285.95,17285.95,16650.5, 16700.00,16685.6,16784.04,19462,3266.51,6191, 9512, 48.87
ABCAPITAL, EQ, 22-Mar-2022,107.8,107.2,110.0,106.4, 108.50,108.95,108.15,2884197,3119.16,16310, 773261, 26.81
ABFRL, EQ, 22-Mar-2022,286.5,287.7,290.2,281.2, 288.30,288.7,286.38,1951163,5587.8,25924, 635035, 32.55
ABMINTLLTD, EQ, 22-Mar-2022,92.5,93.6,95.75,92.5, 93.50,92.8,93.7,1492,1.4,47, 658, 44.10
ABSLAMC, EQ, 22-Mar-2022,502.45,499.95,504.65,497.45, 501.25,501.9,502.06,129554,650.44,4895, 74483, 57.49
ABSLBANETF, EQ, 22-Mar-2022,35.95,35.95,36.5,35.25, 36.20,36.1,35.57,20671,7.35,162, 5713, 27.64
ABSLNN50ET, EQ, 22-Mar-2022,41.49,42.0,42.0,40.76, 41.26,41.26,41.24,7696,3.17,74, 7199, 93.54
ACC, EQ, 22-Mar-2022,2055.75,2054.95,2074.7,2025.0, 2062.45,2058.3,2048.8,452916,9279.33,31723, 156505, 34.55
ACCELYA, EQ, 22-Mar-2022,1002.75,1015.0,1016.0,990.05, 999.00,995.65,1004.74,22528,226.35,1869, 15025, 66.69
ACCURACY, EQ, 22-Mar-2022,242.5,239.1,252.0,239.1, 242.30,246.35,245.71,34519,84.82,896, 20383, 59.05
ACE, EQ, 22-Mar-2022,214.1,216.3,216.3,213.0, 214.90,214.7,214.82,140509,301.84,2805, 55751, 39.68
ACRYSIL, EQ, 22-Mar-2022,784.25,784.0,799.8,771.15, 787.00,787.55,787.08,75755,596.26,6955, 25576, 33.76
ADANIENT, EQ, 22-Mar-2022,1802.95,1802.95,1837.0,1790.0, 1832.00,1831.55,1815.39,964066,17501.54,28508, 153298, 15.90
ADANIGREEN, EQ, 22-Mar-2022,1876.05,1860.0,1905.0,1855.0, 1875.00,1877.45,1879.02,337757,6346.52,22703, 126041, 37.32
ADANIPORTS, EQ, 22-Mar-2022,735.15,735.0,743.9,723.05, 739.00,739.15,733.94,5010054,36770.58,83770, 1215863, 24.27
ADANIPOWER, EQ, 22-Mar-2022,124.55,124.5,124.75,122.3, 123.65,123.75,123.36,11802958,14559.78,45126, 2673752, 22.65
ADANITRANS, EQ, 22-Mar-2022,2289.05,2324.0,2384.75,2275.0, 2331.25,2338.05,2327.96,295672,6883.14,25284, 173794, 58.78
ADFFOODS, EQ, 22-Mar-2022,729.7,728.9,740.0,709.0, 738.00,734.0,728.39,16092,117.21,573, 12463, 77.45
ADORWELD, EQ, 22-Mar-2022,628.75,629.1,653.55,626.05, 640.00,641.35,640.72,9370,60.04,559, 3984, 42.52
ADSL, EQ, 22-Mar-2022,121.15,121.0,124.0,118.5, 122.00,121.85,120.73,94957,114.65,1573, 52778, 55.58
ADVANIHOTR, EQ, 22-Mar-2022,91.45,92.55,92.9,90.25, 91.50,91.0,91.9,90101,82.8,1733, 43821, 48.64
ADVENZYMES, EQ, 22-Mar-2022,304.55,302.0,310.9,302.0, 305.85,305.95,306.41,294233,901.57,8870, 109137, 37.09
AEGISCHEM, EQ, 22-Mar-2022,204.85,204.8,215.0,203.2, 205.00,205.0,208.65,1695114,3536.93,34389, 658787, 38.86
AFFLE, EQ, 22-Mar-2022,1231.3,1230.0,1230.0,1204.0, 1224.95,1224.55,1215.35,217977,2649.19,18569, 78708, 36.11
AGARIND, EQ, 22-Mar-2022,575.05,580.0,585.0,561.2, 575.50,578.15,571.97,75928,434.29,12592, 20404, 26.87
AGRITECH, EQ, 22-Mar-2022,101.95,107.0,107.0,107.0, 107.00,107.0,107.0,6476,6.93,86, 6476, 100.00
AGROPHOS, EQ, 22-Mar-2022,23.75,23.95,23.95,23.2, 23.90,23.9,23.64,52895,12.5,387, 30497, 57.66
AGSTRA, EQ, 22-Mar-2022,102.35,102.45,103.8,101.45, 102.00,101.9,102.15,680604,695.22,3138, 496511, 72.95
AHLADA, EQ, 22-Mar-2022,113.5,114.0,116.6,110.05, 113.00,113.05,113.16,38606,43.69,496, 29419, 76.20
AHLEAST, EQ, 22-Mar-2022,199.25,197.0,200.0,196.65, 199.95,199.9,198.29,926,1.84,41, 587, 63.39
AHLUCONT, EQ, 22-Mar-2022,404.25,409.75,411.5,393.75, 402.00,400.35,402.48,20764,83.57,1061, 10822, 52.12
AIAENG, EQ, 22-Mar-2022,1744.6,1728.7,1753.8,1709.45, 1731.00,1715.95,1717.57,43805,752.38,3506, 33647, 76.81
AIRAN, EQ, 22-Mar-2022,19.8,19.8,19.95,19.6, 19.60,19.65,19.73,85771,16.92,491, 66624, 77.68
AIROLAM, EQ, 22-Mar-2022,71.2,71.0,71.95,68.5, 70.00,69.65,70.37,2242,1.58,119, 1010, 45.05
AJANTPHARM, EQ, 22-Mar-2022,1928.15,1938.3,1951.65,1925.0, 1928.00,1937.4,1938.15,34542,669.47,5459, 20644, 59.76
AJMERA, EQ, 22-Mar-2022,339.75,331.6,339.0,327.0, 331.10,330.65,329.88,38163,125.89,1614, 23693, 62.08
AJOONI, EQ, 22-Mar-2022,59.45,58.25,61.7,58.25, 60.40,60.55,60.04,76716,46.06,432, 57635, 75.13
AKG, EQ, 22-Mar-2022,37.85,36.5,39.95,36.5, 39.50,39.35,38.11,15560,5.93,139, 13447, 86.42
AKSHARCHEM, EQ, 22-Mar-2022,381.9,382.0,385.4,377.6, 380.05,380.15,381.02,3846,14.65,315, 2790, 72.54
AKSHOPTFBR, EQ, 22-Mar-2022,11.05,11.25,11.25,10.9, 10.95,10.95,10.97,250497,27.49,478, 177442, 70.84
AKZOINDIA, EQ, 22-Mar-2022,1960.4,1935.1,1964.95,1924.95, 1945.00,1947.0,1946.87,4662,90.76,1377, 2549, 54.68
ALANKIT, EQ, 22-Mar-2022,14.2,14.2,14.2,13.8, 13.90,13.95,13.95,471222,65.76,1269, 329859, 70.00
ALBERTDAVD, EQ, 22-Mar-2022,555.2,554.6,555.1,548.1, 551.45,553.35,551.96,6202,34.23,369, 4657, 75.09
ALEMBICLTD, EQ, 22-Mar-2022,82.05,83.0,83.0,80.85, 81.30,81.2,81.39,190119,154.73,2142, 99539, 52.36
ALICON, EQ, 22-Mar-2022,741.0,745.0,746.15,731.0, 733.00,733.25,735.15,6093,44.79,553, 4397, 72.16
ALKEM, EQ, 22-Mar-2022,3496.85,3496.85,3564.95,3487.2, 3553.20,3550.55,3543.95,150611,5337.58,11582, 105155, 69.82
ALKYLAMINE, EQ, 22-Mar-2022,2879.85,2895.05,2935.0,2862.7, 2899.20,2898.75,2902.86,43233,1254.99,7282, 19496, 45.10
ALLCARGO, EQ, 22-Mar-2022,323.8,327.0,327.0,319.0, 324.85,324.75,322.69,196458,633.95,8848, 116216, 59.16
ALLSEC, EQ, 22-Mar-2022,547.85,550.95,550.95,530.85, 536.80,536.65,538.02,9805,52.75,1116, 5222, 53.26
ALMONDZ, EQ, 22-Mar-2022,103.05,103.05,104.05,100.0, 100.15,100.6,101.98,6824,6.96,365, 3046, 44.64
ALOKINDS, EQ, 22-Mar-2022,24.8,24.75,26.15,24.55, 25.65,25.6,25.53,18476357,4716.82,20655, 5962638, 32.27
ALPA, EQ, 22-Mar-2022,73.2,73.0,75.5,72.7, 74.30,74.25,74.71,51844,38.73,745, 36688, 70.77
ALPHAGEO, EQ, 22-Mar-2022,335.95,336.2,354.7,335.0, 343.55,340.15,346.07,75419,261.0,4452, 22905, 30.37
ALPSINDUS, EQ, 22-Mar-2022,2.4,2.5,2.5,2.5, 2.50,2.5,2.5,8529,0.21,13, 8529, 100.00
AMARAJABAT, EQ, 22-Mar-2022,579.95,575.0,580.3,570.1, 578.00,578.65,575.34,466104,2681.69,14604, 155915, 33.45
AMBER, EQ, 22-Mar-2022,3691.7,3709.8,3709.8,3613.25, 3628.90,3625.35,3637.34,23893,869.07,5973, 9203, 38.52
AMBICAAGAR, EQ, 22-Mar-2022,28.9,29.35,29.4,27.75, 28.55,28.55,28.57,49871,14.25,414, 29645, 59.44
AMBIKCO, EQ, 22-Mar-2022,2524.0,2536.0,2545.4,2490.0, 2533.00,2532.95,2518.4,13691,344.79,2563, 6020, 43.97
AMBUJACEM, EQ, 22-Mar-2022,300.35,300.45,302.9,296.05, 301.00,300.9,300.04,3537814,10614.95,43400, 1445389, 40.86
AMDIND, EQ, 22-Mar-2022,49.05,48.0,49.9,47.5, 49.90,48.1,48.09,23313,11.21,311, 14150, 60.70
AMIORG, EQ, 22-Mar-2022,898.8,908.0,909.15,893.0, 897.75,896.6,899.96,70027,630.21,4788, 26657, 38.07
AMJLAND, EQ, 22-Mar-2022,32.25,32.4,33.0,31.8, 31.90,32.15,32.4,24396,7.9,355, 17744, 72.73
AMRUTANJAN, EQ, 22-Mar-2022,838.55,843.5,845.0,831.0, 842.00,840.6,837.98,13185,110.49,1807, 6943, 52.66
ANANDRATHI, EQ, 22-Mar-2022,576.2,580.7,589.25,578.0, 586.75,586.7,584.57,74431,435.1,3144, 48929, 65.74
ANANTRAJ, EQ, 22-Mar-2022,65.25,66.25,66.35,64.8, 66.10,65.95,65.57,280270,183.77,1815, 175977, 62.79
ANDHRACEMT, EQ, 22-Mar-2022,14.2,14.1,14.25,13.8, 14.10,14.05,13.99,247185,34.57,830, 173391, 70.15
ANDHRAPAP, EQ, 22-Mar-2022,290.8,296.65,300.4,283.0, 295.00,295.05,294.1,117254,344.84,3120, 68551, 58.46
ANDHRSUGAR, EQ, 22-Mar-2022,154.3,155.8,157.7,152.5, 155.15,154.4,154.62,591795,915.02,6525, 139769, 23.62
ANDREWYU, EQ, 22-Mar-2022,21.15,21.4,21.4,20.9, 21.00,21.05,21.08,115644,24.38,601, 89231, 77.16
ANGELONE, EQ, 22-Mar-2022,1644.6,1639.95,1695.0,1575.0, 1614.75,1613.6,1636.94,1067419,17473.03,55967, 265346, 24.86
ANIKINDS, EQ, 22-Mar-2022,32.9,33.0,33.0,31.7, 32.05,32.0,32.18,60731,19.54,340, 39438, 64.94
ANMOL, EQ, 22-Mar-2022,207.6,213.0,213.0,204.25, 205.90,206.35,206.78,22795,47.13,1487, 9355, 41.04
ANSALAPI, EQ, 22-Mar-2022,13.9,13.9,14.35,13.55, 14.00,13.85,13.89,109287,15.18,245, 81688, 74.75
ANUP, EQ, 22-Mar-2022,855.25,845.0,873.45,830.75, 841.90,841.7,845.59,13358,112.95,1939, 7988, 59.80
